,index,trigram,value
33518,17457,society amp bring,0.2575350856228232
33519,17458,fold amp create,0.2575350856228232
33520,17459,split society amp,0.2575350856228232
33521,17460,promise ontarian create,0.2575350856228232
33522,17461,split society fold,0.2575350856228232
33523,17462,passport shame stand,0.2575350856228232
33524,17463,amp bring vaccine,0.2575350856228232
33525,17464,ontarian create split,0.2575350856228232
33526,17465,society fold amp,0.2575350856228232
33527,17466,god sake right,0.2574644531799196
33528,17467,right disgusting unethical,0.2574644531799196
33529,17468,personally want need,0.2574644531799196
33530,17469,tell right god,0.2574644531799196
33531,17470,cross base obsession,0.2574644531799196
33532,17471,base obsession right,0.2574644531799196
33533,17472,sake right thing,0.2574644531799196
33534,17473,right god sake,0.2574644531799196
33535,17474,want need vaccine,0.2574644531799196
33536,17475,unethical personally want,0.2574644531799196
33537,17476,afraid cross base,0.2574644531799196
33538,17477,obsession right disgusting,0.2574644531799196
33539,17478,disgusting unethical personally,0.2574644531799196
33540,17479,passport tell right,0.2574644531799196
33541,17480,transmit virus render,0.25745665875378976
33542,17481,safety illness hospitalization,0.25745665875378976
33543,17482,guarantee contract transmit,0.25745665875378976
33544,17483,passport meaningless ineffective,0.25745665875378976
33545,17484,virus render passport,0.25745665875378976
33546,17485,contract transmit virus,0.25745665875378976
33547,17486,ensure safety illness,0.25745665875378976
33548,17487,covid vaccine guarantee,0.25745665875378976
33549,17488,passport mandate covid,0.25745665875378976
33550,17489,ineffective ensure safety,0.25745665875378976
33551,17490,meaningless ineffective ensure,0.25745665875378976
33552,17491,vaccine guarantee contract,0.25745665875378976
33553,17492,render passport meaningless,0.25745665875378976
33554,17493,super spreader buy,0.2573803169063453
33555,17494,prove fraudulent fauci,0.2573803169063453
33556,17495,spreader buy politic,0.2573803169063453
33557,17496,investigation business prove,0.2573803169063453
33558,17497,vaxe people super,0.2573803169063453
33559,17498,people super spreader,0.2573803169063453
33560,17499,request require vaccine,0.2573803169063453
33561,17500,passport business medical,0.2573803169063453
33562,17501,business prove fraudulent,0.2573803169063453
33563,17502,medical investigation business,0.2573803169063453
33564,17503,fraudulent fauci vaxe,0.2573803169063453
33565,17504,business medical investigation,0.2573803169063453
33566,17505,fauci vaxe people,0.2573803169063453
33567,17506,business request require,0.2573803169063453
33568,17507,link petition domestic,0.25736959653433605
33569,17508,covid response hope,0.25736959653433605
33570,17509,parliament receive publicity,0.25736959653433605
33571,17510,recent comment reply,0.25736959653433605
33572,17511,share link petition,0.25736959653433605
33573,17512,domestic covid vaccine,0.25736959653433605
33574,17513,currently parliament receive,0.25736959653433605
33575,17514,hope share link,0.25736959653433605
33576,17515,appreciate recent comment,0.25736959653433605
33577,17516,response hope share,0.25736959653433605
33578,17517,passport currently parliament,0.25736959653433605
33579,17518,comment reply covid,0.25736959653433605
33580,17519,petition domestic covid,0.25736959653433605
33581,17520,reply covid response,0.25736959653433605
33582,17521,freedom choice basically,0.2572985178216769
33583,17522,fine mask mandate,0.2572985178216769
33584,17523,government away freedom,0.2572985178216769
33585,17524,support right choose,0.2572985178216769
33586,17525,away freedom choice,0.2572985178216769
33587,17526,basically lose livelihood,0.2572985178216769
33588,17527,passport government away,0.2572985178216769
33589,17528,right choose getvaccinate,0.2572985178216769
33590,17529,mask mandate support,0.2572985178216769
33591,17530,choice basically lose,0.2572985178216769
33592,17531,livelihood support right,0.2572985178216769
33593,17532,lose livelihood support,0.2572985178216769
33594,17533,look fine mask,0.2572985178216769
33595,17534,mandate support vaccine,0.2572985178216769
33596,17535,passport majority ontarians,0.2570906809473525
33597,17536,majority ontarians science,0.2570906809473525
33598,17537,mind boggle intransigence,0.2570906809473525
33599,17538,reluctance implement vaccine,0.2570906809473525
33600,17539,advice common sense,0.2570906809473525
33601,17540,fordthwave reluctance implement,0.2570906809473525
33602,17541,pc leader fordthwave,0.2570906809473525
33603,17542,intransigence incompetence pc,0.2570906809473525
33604,17543,leader fordthwave reluctance,0.2570906809473525
33605,17544,science advice common,0.2570906809473525
33606,17545,common sense fordfailedthepeople,0.2570906809473525
33607,17546,ontarians science advice,0.2570906809473525
33608,17547,incompetence pc leader,0.2570906809473525
33609,17548,boggle intransigence incompetence,0.2570906809473525
33610,17549,pass grow day,0.2570477119288515
33611,17550,amass local business,0.2570477119288515
33612,17551,ontario group ontario,0.2570477119288515
33613,17552,government announce ontario,0.2570477119288515
33614,17553,ontario government announce,0.2570477119288515
33615,17554,announce ontario group,0.2570477119288515
33616,17555,vax pass mandate,0.2570477119288515
33617,17556,enforce vax pass,0.2570477119288515
33618,17557,pass mandate ontario,0.2570477119288515
33619,17558,local business enforce,0.2570477119288515
33620,17559,mandate ontario government,0.2570477119288515
33621,17560,health pass grow,0.2570477119288515
33622,17561,easily access nhs,0.256892111767719
33623,17562,nhs website use,0.256892111767719
33624,17563,need application paper,0.256892111767719
33625,17564,bluetooth drain phone,0.256892111767719
33626,17565,reminder legitimate opposition,0.256892111767719
33627,17566,website use application,0.256892111767719
33628,17567,legitimate opposition vaccine,0.256892111767719
33629,17568,application bluetooth drain,0.256892111767719
33630,17569,application paper copy,0.256892111767719
33631,17570,paper copy easily,0.256892111767719
33632,17571,use application bluetooth,0.256892111767719
33633,17572,access nhs website,0.256892111767719
33634,17573,passport need application,0.256892111767719
33635,17574,copy easily access,0.256892111767719
33636,17575,tell way long,0.2568237572574363
33637,17576,shot double imagine,0.2568237572574363
33638,17577,way long true,0.2568237572574363
33639,17578,ontario minister ontario,0.2568237572574363
33640,17579,ontario implement vaccine,0.2568237572574363
33641,17580,double imagine tell,0.2568237572574363
33642,17581,long true conservative,0.2568237572574363
33643,17582,booking shot double,0.2568237572574363
33644,17583,day announcement booking,0.2568237572574363
33645,17584,hi ontario minister,0.2568237572574363
33646,17585,passport day announcement,0.2568237572574363
33647,17586,announcement booking shot,0.2568237572574363
33648,17587,minister ontario implement,0.2568237572574363
33649,17588,imagine tell way,0.2568237572574363
33650,17589,like control mrna,0.25668211594197216
33651,17590,antibody like control,0.25668211594197216
33652,17591,override natural immunity,0.25668211594197216
33653,17592,covid antibody like,0.25668211594197216
33654,17593,antibody test allow,0.25668211594197216
33655,17594,covid recognize antibody,0.25668211594197216
33656,17595,test allow vaccine,0.25668211594197216
33657,17596,recognize antibody test,0.25668211594197216
33658,17597,control mrna override,0.25668211594197216
33659,17598,amp continue spread,0.25668211594197216
33660,17599,immunity amp continue,0.25668211594197216
33661,17600,passport covid antibody,0.25668211594197216
33662,17601,mrna override natural,0.25668211594197216
33663,17602,jab child scientific,0.2565168004857584
33664,17603,vaccine stating booster,0.2565168004857584
33665,17604,scientific evidence support,0.2565168004857584
33666,17605,jabs advise jab,0.2565168004857584
33667,17606,stating booster jabs,0.2565168004857584
33668,17607,booster jabs advise,0.2565168004857584
33669,17608,passport apparently leader,0.2565168004857584
33670,17609,apparently leader follow,0.2565168004857584
33671,17610,evidence support need,0.2565168004857584
33672,17611,support need vaccine,0.2565168004857584
33673,17612,advise jab child,0.2565168004857584
33674,17613,lead vaccine stating,0.2565168004857584
33675,17614,child scientific evidence,0.2565168004857584
33676,17615,leader follow science,0.2565168004857584
33677,17616,clear support vaccine,0.25650331725095754
33678,17617,unvaccinated threaten healthcare,0.25650331725095754
33679,17618,try clear support,0.25650331725095754
33680,17619,pandemic unvaccinated threaten,0.25650331725095754
33681,17620,vaccine federal worker,0.25650331725095754
33682,17621,forth wave pandemic,0.25650331725095754
33683,17622,worker candidate forth,0.25650331725095754
33684,17623,federal worker candidate,0.25650331725095754
33685,17624,candidate forth wave,0.25650331725095754
33686,17625,mandatory vaccine federal,0.25650331725095754
33687,17626,healthcare justify support,0.25650331725095754
33688,17627,threaten healthcare justify,0.25650331725095754
33689,17628,wave pandemic unvaccinated,0.25650331725095754
33690,17629,freedomtomurdertheirneighbour plague longcovid,0.2561399864376091
33691,17630,idea domestic vaccine,0.2561399864376091
33692,17631,teamplague reject idea,0.2561399864376091
33693,17632,like toole teamplague,0.2561399864376091
33694,17633,plaguespreader freedomtomurdertheirneighbour plague,0.2561399864376091
33695,17634,demand plaguespreader freedomtomurdertheirneighbour,0.2561399864376091
33696,17635,plague longcovid like,0.2561399864376091
33697,17636,longcovid like toole,0.2561399864376091
33698,17637,passport want split,0.2561399864376091
33699,17638,reject idea domestic,0.2561399864376091
33700,17639,toole teamplague reject,0.2561399864376091
33701,17640,split society elxn,0.2561399864376091
33702,17641,society elxn onpoli,0.2561399864376091
33703,17642,crazy guy sound,0.2560960745286677
33704,17643,oh mean like,0.2560960745286677
33705,17644,mix health crazy,0.2560960745286677
33706,17645,crazy politic embarrassing,0.2560960745286677
33707,17646,health crazy politic,0.2560960745286677
33708,17647,stop stop mix,0.2560960745286677
33709,17648,know absolutely crazy,0.2560960745286677
33710,17649,stop mix health,0.2560960745286677
33711,17650,sound stop stop,0.2560960745286677
33712,17651,guy sound stop,0.2560960745286677
33713,17652,passport actually know,0.2560960745286677
33714,17653,absolutely crazy guy,0.2560960745286677
33715,17654,actually know absolutely,0.2560960745286677
33716,17655,like happy increase,0.2560382604891566
33717,17656,increase vaxx stop,0.2560382604891566
33718,17657,stop health care,0.2560382604891566
33719,17658,humbly pivot like,0.2560382604891566
33720,17659,pivot like provincial,0.2560382604891566
33721,17660,vaxx stop health,0.2560382604891566
33722,17661,late humbly pivot,0.2560382604891566
33723,17662,health care collapse,0.2560382604891566
33724,17663,care collapse unvaccinated,0.2560382604891566
33725,17664,passport like happy,0.2560382604891566
33726,17665,collapse unvaccinated cause,0.2560382604891566
33727,17666,like provincial vaccine,0.2560382604891566
33728,17667,happy increase vaxx,0.2560382604891566
33729,17668,ministry health work,0.2560381796421358
33730,17669,report ministry health,0.2560381796421358
33731,17670,okay conspiracy theorist,0.2560381796421358
33732,17671,think miss news,0.2560381796421358
33733,17672,tell news report,0.2560381796421358
33734,17673,news report ministry,0.2560381796421358
33735,17674,theorist tell news,0.2560381796421358
33736,17675,news reporter chip,0.2560381796421358
33737,17676,application base think,0.2560381796421358
33738,17677,conspiracy theorist tell,0.2560381796421358
33739,17678,passport application base,0.2560381796421358
33740,17679,miss news reporter,0.2560381796421358
33741,17680,health work vaccine,0.2560381796421358
33742,17681,base think miss,0.2560381796421358
33743,17682,dedicate oppose vaccine,0.2559397317951798
33744,17683,join facebook group,0.2559397317951798
33745,17684,facebook group dedicate,0.2559397317951798
33746,17685,group dedicate oppose,0.2559397317951798
33747,17686,story business defy,0.2559397317951798
33748,17687,business join facebook,0.2559397317951798
33749,17688,day business join,0.2559397317951798
33750,17689,passport day business,0.2559397317951798
33751,17690,passport bcpoli vanpoli,0.2559397317951798
33752,17691,business defy province,0.2559397317951798
33753,17692,bcpoli vanpoli novaccinepassport,0.2559397317951798
33754,17693,great story business,0.2559397317951798
33755,17694,maybe covid fear,0.25582721460805546
33756,17695,intrusive way vaccine,0.25582721460805546
33757,17696,sense maybe covid,0.25582721460805546
33758,17697,passport okay world,0.25582721460805546
33759,17698,world sense maybe,0.25582721460805546
33760,17699,maybe information intrusive,0.25582721460805546
33761,17700,involve maybe information,0.25582721460805546
33762,17701,vaccine passport involve,0.25582721460805546
33763,17702,fear dominate country,0.25582721460805546
33764,17703,passport involve maybe,0.25582721460805546
33765,17704,information intrusive way,0.25582721460805546
33766,17705,covid fear dominate,0.25582721460805546
33767,17706,okay world sense,0.25582721460805546
33768,17707,passport tourist come,0.255779510930476
33769,17708,include lockdowns mask,0.255779510930476
33770,17709,tourist come ontarian,0.255779510930476
33771,17710,open business action,0.255779510930476
33772,17711,business action directly,0.255779510930476
33773,17712,ontario open business,0.255779510930476
33774,17713,vaccine passport tourist,0.255779510930476
33775,17714,lockdowns mask mandate,0.255779510930476
33776,17715,action directly include,0.255779510930476
33777,17716,directly include lockdowns,0.255779510930476
33778,17717,power ontario open,0.255779510930476
33779,17718,come ontarian exclude,0.255779510930476
33780,17719,come power ontario,0.255779510930476
33781,17720,ontarian exclude close,0.255779510930476
33782,17721,personal information honestly,0.2557192873371524
33783,17722,like paper personal,0.2557192873371524
33784,17723,information honestly lose,0.2557192873371524
33785,17724,driver license willingly,0.2557192873371524
33786,17725,lose shit tell,0.2557192873371524
33787,17726,passport like paper,0.2557192873371524
33788,17727,license willingly buy,0.2557192873371524
33789,17728,honestly lose shit,0.2557192873371524
33790,17729,shit tell persecute,0.2557192873371524
33791,17730,persecute personal info,0.2557192873371524
33792,17731,personal info driver,0.2557192873371524
33793,17732,tell persecute personal,0.2557192873371524
33794,17733,paper personal information,0.2557192873371524
33795,17734,vax choice consequence,0.2556207134536443
33796,17735,military occupation like,0.2556207134536443
33797,17736,vax vax choice,0.2556207134536443
33798,17737,vax daycare kinder,0.2556207134536443
33799,17738,work childhood vax,0.2556207134536443
33800,17739,passport work childhood,0.2556207134536443
33801,17740,childhood vax daycare,0.2556207134536443
33802,17741,like plumbing vax,0.2556207134536443
33803,17742,plumbing vax vax,0.2556207134536443
33804,17743,hcw ve vaccine,0.2556207134536443
33805,17744,occupation like plumbing,0.2556207134536443
33806,17745,daycare kinder mandatory,0.2556207134536443
33807,17746,kinder mandatory military,0.2556207134536443
33808,17747,mandatory military occupation,0.2556207134536443
33809,17748,hampden event double,0.2555431260413465
33810,17749,hi good bit,0.2555431260413465
33811,17750,bit learn vaccine,0.2555431260413465
33812,17751,covid event yes,0.2555431260413465
33813,17752,covid hampden event,0.2555431260413465
33814,17753,event yes true,0.2555431260413465
33815,17754,jabbed covid hampden,0.2555431260413465
33816,17755,good bit learn,0.2555431260413465
33817,17756,business want try,0.2551943014270948
33818,17757,business implement type,0.2551943014270948
33819,17758,want try solely,0.2551943014270948
33820,17759,try solely public,0.2551943014270948
33821,17760,solely public health,0.2551943014270948
33822,17761,passport business want,0.2551943014270948
33823,17762,public health afraid,0.2551943014270948
33824,17763,state business implement,0.2551943014270948
33825,17764,afraid virus survival,0.2551943014270948
33826,17765,survival rate grow,0.2551943014270948
33827,17766,health afraid virus,0.2551943014270948
33828,17767,rate grow man,0.2551943014270948
33829,17768,implement type vaccine,0.2551943014270948
33830,17769,hand ask financial,0.2551832718801571
33831,17770,government ask support,0.2551832718801571
33832,17771,like people respond,0.2551832718801571
33833,17772,citizen hand ask,0.2551832718801571
33834,17773,government financial support,0.2551832718801571
33835,17774,maybe government financial,0.2551832718801571
33836,17775,support government ask,0.2551832718801571
33837,17776,vaccinate feel like,0.2551832718801571
33838,17777,eligible population age,0.2551832718801571
33839,17778,vaccinate folk skewed,0.2551832718801571
33840,17779,passport eligible population,0.2551832718801571
33841,17780,financial support refuse,0.2551832718801571
33842,17781,financial support government,0.2551832718801571
33843,17782,passport maybe government,0.2551832718801571
33844,17783,folk skewed stat,0.2551832718801571
33845,17784,feel like people,0.2551832718801571
33846,17785,vaccine passport eligible,0.2551832718801571
33847,17786,start business citizen,0.2551832718801571
33848,17787,pandemic start business,0.2551832718801571
33849,17788,ask support vaccine,0.2551832718801571
33850,17789,respond survey vaccinate,0.2551832718801571
33851,17790,survey vaccinate folk,0.2551832718801571
33852,17791,surprise support vaccine,0.2551832718801571
33853,17792,business citizen hand,0.2551832718801571
33854,17793,ask financial support,0.2551832718801571
33855,17794,fully vaccinate feel,0.2551832718801571
33856,17795,people respond survey,0.2551832718801571
33857,17796,population age fully,0.2551832718801571
33858,17797,additional proof person,0.25500475036379705
33859,17798,abroad unified vaccine,0.25500475036379705
33860,17799,esp person travel,0.25500475036379705
33861,17800,free additional proof,0.25500475036379705
33862,17801,source national govt,0.25500475036379705
33863,17802,replace different card,0.25500475036379705
33864,17803,person vaccinate esp,0.25500475036379705
33865,17804,person travel abroad,0.25500475036379705
33866,17805,proof person vaccinate,0.25500475036379705
33867,17806,travel abroad unified,0.25500475036379705
33868,17807,govt replace different,0.25500475036379705
33869,17808,passport source national,0.25500475036379705
33870,17809,vaccinate esp person,0.25500475036379705
33871,17810,national govt replace,0.25500475036379705
33872,17811,stop later passport,0.25485027525799114
33873,17812,sexual identity passport,0.25485027525799114
33874,17813,passport melanin passport,0.25485027525799114
33875,17814,passport vegan passport,0.25485027525799114
33876,17815,melanin passport age,0.25485027525799114
33877,17816,passport ideology passport,0.25485027525799114
33878,17817,vegan passport ideology,0.25485027525799114
33879,17818,later passport vegan,0.25485027525799114
33880,17819,age passport sexual,0.25485027525799114
33881,17820,thing stop later,0.25485027525799114
33882,17821,passport sexual identity,0.25485027525799114
33883,17822,passport age passport,0.25485027525799114
33884,17823,ideology passport melanin,0.25485027525799114
33885,17824,identity passport danger,0.25485027525799114
33886,17825,certain place stop,0.25467278449009484
33887,17826,place stop spread,0.25467278449009484
33888,17827,think pretty good,0.25467278449009484
33889,17828,good oh vaccine,0.25467278449009484
33890,17829,spread virus think,0.25467278449009484
33891,17830,virus think pretty,0.25467278449009484
33892,17831,vaccine hospital covid,0.25467278449009484
33893,17832,immunization record vaccine,0.25467278449009484
33894,17833,pretty good oh,0.25467278449009484
33895,17834,passport people like,0.25467278449009484
33896,17835,people like certain,0.25467278449009484
33897,17836,oh vaccine hospital,0.25467278449009484
33898,17837,record vaccine passport,0.25467278449009484
33899,17838,like certain place,0.25467278449009484
33900,17839,court blocks vaccine,0.25466635816717936
33901,17840,passsanitaire shopping center,0.25466635816717936
33902,17841,haut rhin novaccinepassportsanywhere,0.25466635816717936
33903,17842,passport apartheid yveline,0.25466635816717936
33904,17843,yveline turn strasbourg,0.25466635816717936
33905,17844,rhin novaccinepassportsanywhere nonaupasssanitaire,0.25466635816717936
33906,17845,blocks vaccine passport,0.25466635816717936
33907,17846,suspend passsanitaire shopping,0.25466635816717936
33908,17847,apartheid yveline turn,0.25466635816717936
33909,17848,court suspend passsanitaire,0.25466635816717936
33910,17849,turn strasbourg administrative,0.25466635816717936
33911,17850,travel like social,0.2546456910496674
33912,17851,use verify renew,0.2546456910496674
33913,17852,passport end use,0.2546456910496674
33914,17853,end use verify,0.2546456910496674
33915,17854,license work travel,0.2546456910496674
33916,17855,social credit great,0.2546456910496674
33917,17856,like social credit,0.2546456910496674
33918,17857,help event convenient,0.2546456910496674
33919,17858,work travel like,0.2546456910496674
33920,17859,verify renew license,0.2546456910496674
33921,17860,renew license work,0.2546456910496674
33922,17861,great gates help,0.2546456910496674
33923,17862,gates help event,0.2546456910496674
33924,17863,credit great gates,0.2546456910496674
33925,17864,quick question guy,0.2545382250781144
33926,17865,book flight glasgow,0.2545382250781144
33927,17866,jab decision book,0.2545382250781144
33928,17867,question guy think,0.2545382250781144
33929,17868,ibrox implement game,0.2545382250781144
33930,17869,pish ibrox implement,0.2545382250781144
33931,17870,game thank advance,0.2545382250781144
33932,17871,flight glasgow game,0.2545382250781144
33933,17872,passport pish ibrox,0.2545382250781144
33934,17873,implement game jab,0.2545382250781144
33935,17874,guy think vaccine,0.2545382250781144
33936,17875,decision book flight,0.2545382250781144
33937,17876,glasgow game thank,0.2545382250781144
33938,17877,game jab decision,0.2545382250781144
33939,17878,loud know liar,0.2544381466094425
33940,17879,page look forward,0.2544381466094425
33941,17880,great page look,0.2544381466094425
33942,17881,freak play outside,0.2544381466094425
33943,17882,know liar good,0.2544381466094425
33944,17883,good reading comprehension,0.2544381466094425
33945,17884,passport spend time,0.2544381466094425
33946,17885,reading comprehension great,0.2544381466094425
33947,17886,time freak play,0.2544381466094425
33948,17887,liar good reading,0.2544381466094425
33949,17888,spend time freak,0.2544381466094425
33950,17889,comprehension great page,0.2544381466094425
33951,17890,laugh loud know,0.2544381466094425
33952,17891,trollbot clue actually,0.2544069707706392
33953,17892,people accuse medium,0.2544069707706392
33954,17893,accuse medium compliant,0.2544069707706392
33955,17894,passport overwhelming majority,0.2544069707706392
33956,17895,like foreign trollbot,0.2544069707706392
33957,17896,overwhelming majority albertans,0.2544069707706392
33958,17897,oppose people accuse,0.2544069707706392
33959,17898,sound like foreign,0.2544069707706392
33960,17899,vaccine passport overwhelming,0.2544069707706392
33961,17900,albertans oppose people,0.2544069707706392
33962,17901,foreign trollbot clue,0.2544069707706392
33963,17902,medium compliant sound,0.2544069707706392
33964,17903,majority albertans oppose,0.2544069707706392
33965,17904,albertans support vaccine,0.2544069707706392
33966,17905,compliant sound like,0.2544069707706392
33967,17906,resist nzpol auspol,0.25417115059925816
33968,17907,travel state restrict,0.25417115059925816
33969,17908,movement domestically wake,0.25417115059925816
33970,17909,lockdownnz covid nz,0.25417115059925816
33971,17910,restrict track movement,0.25417115059925816
33972,17911,track movement domestically,0.25417115059925816
33973,17912,international travel state,0.25417115059925816
33974,17913,auspol lockdownnz covid,0.25417115059925816
33975,17914,nzpol auspol lockdownnz,0.25417115059925816
33976,17915,sheep world vaccine,0.25417115059925816
33977,17916,domestically wake resist,0.25417115059925816
33978,17917,state restrict track,0.25417115059925816
33979,17918,wake resist nzpol,0.25417115059925816
33980,17919,want produce vaccine,0.25415347480444234
33981,17920,think people want,0.25415347480444234
33982,17921,drop home schooler,0.25415347480444234
33983,17922,illiterate drop home,0.25415347480444234
33984,17923,vaccine passport whine,0.25415347480444234
33985,17924,pushback vaccine passport,0.25415347480444234
33986,17925,people want produce,0.25415347480444234
33987,17926,high school pushback,0.25415347480444234
33988,17927,passport pass high,0.25415347480444234
33989,17928,passport whine scientifically,0.25415347480444234
33990,17929,whine scientifically illiterate,0.25415347480444234
33991,17930,pass high school,0.25415347480444234
33992,17931,school pushback vaccine,0.25415347480444234
33993,17932,scientifically illiterate drop,0.25415347480444234
33994,17933,violence follow covid,0.2540770000492813
33995,17934,vaccinate mr step,0.2540770000492813
33996,17935,utterly heartbreake doubt,0.2540770000492813
33997,17936,awful day utterly,0.2540770000492813
33998,17937,number increase vaccinate,0.2540770000492813
33999,17938,step job leader,0.2540770000492813
34000,17939,follow covid number,0.2540770000492813
34001,17940,mr step job,0.2540770000492813
34002,17941,heartbreake doubt violence,0.2540770000492813
34003,17942,covid number increase,0.2540770000492813
34004,17943,leader mandate vaccine,0.2540770000492813
34005,17944,job leader mandate,0.2540770000492813
34006,17945,doubt violence follow,0.2540770000492813
34007,17946,increase vaccinate mr,0.2540770000492813
34008,17947,day utterly heartbreake,0.2540770000492813
34009,17948,student risk year,0.2538577487607958
34010,17949,interesting need provide,0.2538577487607958
34011,17950,access interesting need,0.2538577487607958
34012,17951,student service access,0.2538577487607958
34013,17952,access student service,0.2538577487607958
34014,17953,class access student,0.2538577487607958
34015,17954,thing student risk,0.2538577487607958
34016,17955,access class access,0.2538577487607958
34017,17956,access thing student,0.2538577487607958
34018,17957,word access interesting,0.2538577487607958
34019,17958,service access thing,0.2538577487607958
34020,17959,update word access,0.2538577487607958
34021,17960,need provide vaccine,0.2538577487607958
34022,17961,passport access class,0.2538577487607958
34023,17962,issue relate disease,0.25384148558955794
34024,17963,educate vaccinate deal,0.25384148558955794
34025,17964,disease mind vaccine,0.25384148558955794
34026,17965,passport tell status,0.25384148558955794
34027,17966,blessed parent educate,0.25384148558955794
34028,17967,status vaccinate vaccinate,0.25384148558955794
34029,17968,vaccinate covid vaccinemandate,0.25384148558955794
34030,17969,vaccinate deal issue,0.25384148558955794
34031,17970,relate disease mind,0.25384148558955794
34032,17971,deal issue relate,0.25384148558955794
34033,17972,vaccinate vaccinate covid,0.25384148558955794
34034,17973,parent educate vaccinate,0.25384148558955794
34035,17974,feel blessed parent,0.25384148558955794
34036,17975,tell status vaccinate,0.25384148558955794
34037,17976,risk absolutely point,0.25378505587850064
34038,17977,report case vaccine,0.25378505587850064
34039,17978,transmission recent report,0.25378505587850064
34040,17979,case vaccine reduce,0.25378505587850064
34041,17980,basis vaccine reduce,0.25378505587850064
34042,17981,support passport basis,0.25378505587850064
34043,17982,recent report case,0.25378505587850064
34044,17983,vaccine reduce transmission,0.25378505587850064
34045,17984,passport basis vaccine,0.25378505587850064
34046,17985,reduce transmission recent,0.25378505587850064
34047,17986,reduce risk absolutely,0.25378505587850064
34048,17987,reluctantly support passport,0.25378505587850064
34049,17988,honest reluctantly support,0.25378505587850064
34050,17989,absolutely point vaccine,0.25378505587850064
34051,17990,basically reason vaccine,0.2536959848389406
34052,17991,unsupported opinion basically,0.2536959848389406
34053,17992,philosophy present conclusion,0.2536959848389406
34054,17993,present unsupported opinion,0.2536959848389406
34055,17994,argument simply present,0.2536959848389406
34056,17995,public health protect,0.2536959848389406
34057,17996,present conclusion argument,0.2536959848389406
34058,17997,conclusion argument simply,0.2536959848389406
34059,17998,ba philosophy present,0.2536959848389406
34060,17999,opinion basically reason,0.2536959848389406
34061,18000,health protect vulnerable,0.2536959848389406
34062,18001,protect vulnerable vaccine,0.2536959848389406
34063,18002,simply present unsupported,0.2536959848389406
34064,18003,shopping mind demand,0.25345084060758377
34065,18004,refuse include unvaccinated,0.25345084060758377
34066,18005,right exaggerate point,0.25345084060758377
34067,18006,hyperbole look daft,0.25345084060758377
34068,18007,look daft enforce,0.25345084060758377
34069,18008,passport medical care,0.25345084060758377
34070,18009,exaggerate point hyperbole,0.25345084060758377
34071,18010,care refuse include,0.25345084060758377
34072,18011,daft enforce mask,0.25345084060758377
34073,18012,enforce mask shopping,0.25345084060758377
34074,18013,mind demand vaccine,0.25345084060758377
34075,18014,mask shopping mind,0.25345084060758377
34076,18015,medical care refuse,0.25345084060758377
34077,18016,point hyperbole look,0.25345084060758377
34078,18017,way work contracting,0.2534482799348898
34079,18018,car crash way,0.2534482799348898
34080,18019,overreach illogical anti,0.2534482799348898
34081,18020,crash way work,0.2534482799348898
34082,18021,vaccine passport govt,0.2534482799348898
34083,18022,illogical anti science,0.2534482799348898
34084,18023,great risk die,0.2534482799348898
34085,18024,covid use vaccine,0.2534482799348898
34086,18025,govt overreach illogical,0.2534482799348898
34087,18026,passport govt overreach,0.2534482799348898
34088,18027,anti science tyrannical,0.2534482799348898
34089,18028,die car crash,0.2534482799348898
34090,18029,risk die car,0.2534482799348898
34091,18030,contracting covid use,0.2534482799348898
34092,18031,work contracting covid,0.2534482799348898
34093,18032,vaccinated people certain,0.2534394852723237
34094,18033,business thing mind,0.2534394852723237
34095,18034,certain non essential,0.2534394852723237
34096,18035,mind passport come,0.2534394852723237
34097,18036,introduce vaccine certificate,0.2534394852723237
34098,18037,thing mind passport,0.2534394852723237
34099,18038,vaccine certificate allow,0.2534394852723237
34100,18039,certificate allow vaccinated,0.2534394852723237
34101,18040,ontario soon join,0.2534394852723237
34102,18041,soon join introduce,0.2534394852723237
34103,18042,essential business thing,0.2534394852723237
34104,18043,people certain non,0.2534394852723237
34105,18044,join introduce vaccine,0.2534394852723237
34106,18045,point agree point,0.25333755371840666
34107,18046,government suffer lockdown,0.25333755371840666
34108,18047,lockdown economic fallout,0.25333755371840666
34109,18048,passport idea think,0.25333755371840666
34110,18049,underestimate badly government,0.25333755371840666
34111,18050,agree point love,0.25333755371840666
34112,18051,economic fallout likely,0.25333755371840666
34113,18052,point love vaccine,0.25333755371840666
34114,18053,idea think underestimate,0.25333755371840666
34115,18054,fallout likely catastrophic,0.25333755371840666
34116,18055,badly government suffer,0.25333755371840666
34117,18056,suffer lockdown economic,0.25333755371840666
34118,18057,okay point agree,0.25333755371840666
34119,18058,think underestimate badly,0.25333755371840666
34120,18059,vote end pandemic,0.2532522243567346
34121,18060,lie liar want,0.2532522243567346
34122,18061,country lie liar,0.2532522243567346
34123,18062,allow run country,0.2532522243567346
34124,18063,deserve allow run,0.2532522243567346
34125,18064,want increase hand,0.2532522243567346
34126,18065,forward vote end,0.2532522243567346
34127,18066,agree forward vote,0.2532522243567346
34128,18067,debate deserve allow,0.2532522243567346
34129,18068,increase hand agree,0.2532522243567346
34130,18069,liar want increase,0.2532522243567346
34131,18070,run country lie,0.2532522243567346
34132,18071,hand agree forward,0.2532522243567346
34133,18072,pandemic stop vaccine,0.2532522243567346
34134,18073,end pandemic stop,0.2532522243567346
